attempted_field_goals,field_goal_percentage,three_point_percentage,made_free_throws,defensive_rebounds,total_rebounds,turnovers,personal_fouls
83,0.2966101694915254,0.23809523809523808,20,32,50,13,16
77,0.2803738317757009,0.1875,18,34,46,16,22
76,0.2830188679245283,0.21428571428571427,24,32,43,11,17
96,0.29411764705882354,0.21052631578947367,21,34,53,14,24
91,0.32592592592592595,0.22727272727272727,21,36,47,13,15
80,0.27927927927927926,0.24,18,26,39,22,21
78,0.3275862068965517,0.20833333333333334,14,34,45,23,23
83,0.319672131147541,0.3103448275862069,11,28,35,11,16
82,0.3387096774193548,0.2222222222222222,14,34,45,14,15
73,0.3113207547169811,0.21739130434782608,23,31,36,12,17
81,0.325,0.35714285714285715,15,35,42,12,22
76,0.2897196261682243,0.2,8,27,40,14,19
71,0.3238095238095238,0.3076923076923077,12,30,38,17,16
82,0.28695652173913044,0.18181818181818182,21,32,40,13,21
80,0.30434782608695654,0.22727272727272727,25,37,45,12,20
90,0.296875,0.21052631578947367,6,28,35,14,22
85,0.31451612903225806,0.3,20,45,58,20,18
87,0.3203125,0.325,12,29,36,12,31
71,0.330188679245283,0.3,35,33,43,14,12
80,0.2727272727272727,0.21951219512195122,18,25,31,12,23
77,0.33043478260869563,0.2,19,43,51,16,18
73,0.3113207547169811,0.25,17,23,36,19,22
73,0.33636363636363636,0.30434782608695654,22,25,35,17,28
85,0.24778761061946902,0.125,17,36,50,19,17
90,0.3181818181818182,0.23809523809523808,12,41,52,14,20
77,0.3,0.21739130434782608,21,29,43,19,27
74,0.32727272727272727,0.26666666666666666,22,26,35,10,19
78,0.3157894736842105,0.23809523809523808,15,33,43,14,14
77,0.3,0.20833333333333334,10,27,37,17,20
83,0.3252032520325203,0.2702702702702703,14,26,37,10,13
81,0.3360655737704918,0.22727272727272727,8,25,34,14,23
70,0.3137254901960784,0.3076923076923077,35,26,33,13,24
80,0.3162393162393162,0.18181818181818182,20,31,42,17,25
90,0.31297709923664124,0.3333333333333333,16,32,44,9,16
71,0.3173076923076923,0.25,13,31,37,20,15
99,0.27205882352941174,0.22580645161290322,11,36,57,14,26
73,0.2980769230769231,0.2916666666666667,29,36,45,11,17
75,0.29245283018867924,0.16666666666666666,19,29,40,15,13
88,0.30158730158730157,0.25,17,32,47,13,21
87,0.28688524590163933,0.20588235294117646,12,23,32,6,25
84,0.288135593220339,0.25,22,42,60,15,19
70,0.35185185185185186,0.3333333333333333,11,35,37,14,18
90,0.27419354838709675,0.06666666666666667,10,30,49,13,22
84,0.29411764705882354,0.22727272727272727,18,32,45,15,18
82,0.31092436974789917,0.23809523809523808,17,23,30,10,18
76,0.3274336283185841,0.25,17,36,46,11,15
79,0.27522935779816515,0.23076923076923078,19,23,35,15,20
91,0.3,0.3023255813953488,15,30,42,10,28
81,0.31932773109243695,0.2727272727272727,34,38,50,12,22
88,0.2542372881355932,0.17857142857142858,12,26,44,8,17
69,0.31,0.2222222222222222,18,31,41,11,19
88,0.2903225806451613,0.26666666666666666,10,30,43,19,25
77,0.33043478260869563,0.3191489361702128,19,33,42,19,15
81,0.3135593220338983,0.25,16,30,39,7,23
72,0.32075471698113206,0.25,29,27,35,9,18
78,0.30973451327433627,0.25,16,25,33,18,25
83,0.3464566929133858,0.23529411764705882,19,31,44,14,18
79,0.29464285714285715,0.2,11,32,46,8,17
77,0.3,0.26666666666666666,10,34,46,13,16
72,0.3076923076923077,0.1875,16,27,37,16,19
89,0.32061068702290074,0.2608695652173913,18,28,41,6,20
76,0.3391304347826087,0.2777777777777778,22,28,31,14,25
84,0.33858267716535434,0.2222222222222222,22,30,42,14,20
73,0.28431372549019607,0.29411764705882354,26,27,34,9,25
74,0.308411214953271,0.25,31,35,47,13,22
82,0.3492063492063492,0.21739130434782608,22,27,37,16,18
91,0.3546099290780142,0.22857142857142856,20,28,38,6,17
78,0.3389830508474576,0.3076923076923077,20,37,47,19,19
96,0.30935251798561153,0.2631578947368421,11,26,39,10,22
86,0.312,0.2903225806451613,16,22,37,15,14
75,0.38016528925619836,0.35714285714285715,8,31,36,15,17
88,0.36231884057971014,0.3333333333333333,11,27,39,11,26
67,0.33663366336633666,0.3448275862068966,27,24,30,15,21
85,0.3253968253968254,0.2692307692307692,14,27,34,7,21
70,0.32038834951456313,0.3548387096774194,23,37,43,16,22
80,0.2727272727272727,0.2962962962962963,25,33,43,14,24
91,0.3,0.2702702702702703,18,38,57,12,23
98,0.3049645390070922,0.23529411764705882,14,35,51,12,22
85,0.3089430894308943,0.2857142857142857,19,42,53,16,20
77,0.3063063063063063,0.24,20,26,36,11,22
77,0.33043478260869563,0.29411764705882354,15,27,39,16,26
81,0.325,0.2857142857142857,24,27,37,8,23
76,0.3333333333333333,0.2727272727272727,21,33,49,18,25
84,0.28205128205128205,0.3,15,34,48,9,27
77,0.3125,0.18518518518518517,22,35,44,11,19
82,0.32786885245901637,0.29411764705882354,12,26,35,12,27
67,0.3619047619047619,0.3076923076923077,29,34,40,12,17
85,0.32,0.20689655172413793,13,33,47,10,20
74,0.32727272727272727,0.3235294117647059,12,26,31,10,19
79,0.33613445378151263,0.358974358974359,16,31,40,12,27
71,0.2828282828282828,0.3333333333333333,24,23,34,13,16
83,0.319672131147541,0.21052631578947367,17,29,45,10,18
79,0.31896551724137934,0.23076923076923078,15,35,47,14,17
71,0.3364485981308411,0.2,26,22,30,22,30
78,0.36065573770491804,0.3333333333333333,25,26,33,15,25
79,0.33613445378151263,0.2727272727272727,16,20,31,11,20
80,0.36507936507936506,0.34375,19,29,43,16,15
76,0.3153153153153153,0.23529411764705882,24,29,39,17,20
85,0.3253968253968254,0.3333333333333333,20,31,42,17,25
77,0.29357798165137616,0.25,20,33,43,13,20
88,0.2727272727272727,0.25,16,33,45,11,22
76,0.30275229357798167,0.2962962962962963,23,27,39,12,21
77,0.33620689655172414,0.29411764705882354,18,25,38,11,22
73,0.3177570093457944,0.25,24,25,36,23,28
85,0.33070866141732286,0.3125,21,21,34,13,22
89,0.28225806451612906,0.29411764705882354,26,35,48,16,21
81,0.3076923076923077,0.24,17,39,53,23,23
86,0.31746031746031744,0.28125,19,27,45,14,18
76,0.3274336283185841,0.3333333333333333,16,24,36,18,23
82,0.29310344827586204,0.21739130434782608,22,26,35,10,19
87,0.3409090909090909,0.2857142857142857,12,39,48,16,23
75,0.336283185840708,0.16666666666666666,20,29,38,15,22
71,0.36036036036036034,0.2727272727272727,19,28,34,14,18
92,0.3333333333333333,0.34,12,45,59,18,22
82,0.29914529914529914,0.2,20,30,34,12,18
81,0.25688073394495414,0.25,14,34,48,17,21
77,0.3063063063063063,0.30434782608695654,22,32,39,9,18
83,0.2905982905982906,0.22727272727272727,20,32,43,15,22
84,0.3,0.3333333333333333,25,32,44,15,20
82,0.3050847457627119,0.25,12,23,34,16,24
79,0.3305084745762712,0.3333333333333333,20,31,43,18,16
74,0.27450980392156865,0.29411764705882354,18,23,27,8,25
63,0.32978723404255317,0.25,25,37,48,21,20
81,0.34146341463414637,0.30434782608695654,19,28,38,13,17
76,0.3504273504273504,0.3157894736842105,13,28,34,17,20
91,0.32592592592592595,0.2631578947368421,16,37,45,13,26
92,0.3082706766917293,0.34782608695652173,22,38,53,11,23
87,0.3203125,0.17391304347826086,17,40,53,15,31
90,0.27419354838709675,0.10714285714285714,28,31,42,7,21
72,0.3684210526315789,0.3,25,32,36,10,22
80,0.3103448275862069,0.3333333333333333,17,24,36,12,24
93,0.3007518796992481,0.0625,19,23,40,12,25
74,0.3211009174311927,0.2222222222222222,35,33,47,18,24
74,0.3211009174311927,0.2857142857142857,20,38,45,13,26
74,0.28846153846153844,0.19230769230769232,22,25,33,8,20
82,0.2807017543859649,0.2413793103448276,20,32,44,19,32
86,0.2833333333333333,0.19047619047619047,33,36,52,16,20
86,0.26495726495726496,0.24242424242424243,17,35,42,12,24
91,0.29457364341085274,0.32,25,44,61,13,16
95,0.2692307692307692,0.23076923076923078,24,31,49,11,19
83,0.319672131147541,0.3170731707317073,17,41,52,20,23
79,0.3629032258064516,0.25,12,34,41,17,22
91,0.29457364341085274,0.1724137931034483,19,28,43,13,15
96,0.2835820895522388,0.25925925925925924,8,31,50,10,20
78,0.2972972972972973,0.25,21,35,48,17,14
91,0.3053435114503817,0.23809523809523808,27,27,41,9,19
82,0.36923076923076925,0.3157894736842105,16,31,39,15,26
74,0.34513274336283184,0.3333333333333333,20,26,38,15,19
75,0.336283185840708,0.2777777777777778,21,22,31,13,23
87,0.2809917355371901,0.16666666666666666,12,29,46,16,21
72,0.3394495412844037,0.25925925925925924,15,31,40,18,15
80,0.27927927927927926,0.21739130434782608,15,28,43,14,20
77,0.3125,0.15384615384615385,23,31,40,10,15
87,0.2689075630252101,0.2413793103448276,27,24,40,12,32
79,0.35772357723577236,0.2916666666666667,37,38,47,14,27
77,0.23,0.06666666666666667,10,28,42,19,17
86,0.3484848484848485,0.3333333333333333,10,40,53,12,14
79,0.31896551724137934,0.3333333333333333,22,38,46,17,19
90,0.27419354838709675,0.25806451612903225,20,33,47,15,21
90,0.3382352941176471,0.3333333333333333,11,28,40,12,21
86,0.3228346456692913,0.28,14,28,36,11,18
83,0.336,0.29411764705882354,11,31,40,12,21
84,0.25663716814159293,0.18181818181818182,24,29,43,14,14
108,0.32919254658385094,0.25925925925925924,20,28,40,12,23
95,0.33098591549295775,0.34615384615384615,33,41,55,19,22
70,0.33962264150943394,0.13333333333333333,21,31,37,23,18
96,0.3424657534246575,0.375,7,26,38,14,21
70,0.32038834951456313,0.26666666666666666,21,36,40,12,22
81,0.3017241379310345,0.2222222222222222,20,30,38,7,23
71,0.3425925925925926,0.25,30,29,39,14,23
82,0.3050847457627119,0.2222222222222222,21,23,37,15,25
82,0.3387096774193548,0.23809523809523808,26,29,47,13,11
87,0.33587786259541985,0.3023255813953488,9,20,27,11,24
84,0.33858267716535434,0.3,26,35,49,12,19
96,0.32867132867132864,0.21739130434782608,13,22,35,8,21
80,0.2920353982300885,0.2903225806451613,14,30,41,11,17
83,0.30833333333333335,0.25,20,34,46,7,18
88,0.296,0.22857142857142856,23,33,46,7,21
84,0.3333333333333333,0.2727272727272727,21,33,42,10,18
80,0.3162393162393162,0.28,10,33,43,5,20
81,0.2831858407079646,0.25,17,31,44,11,19
92,0.28125,0.27906976744186046,5,38,50,13,16
87,0.304,0.21739130434782608,11,41,50,9,11
88,0.3230769230769231,0.24242424242424243,17,32,39,14,36
82,0.31666666666666665,0.2692307692307692,35,35,45,16,21
80,0.30434782608695654,0.23076923076923078,25,30,40,14,14
81,0.352,0.25,9,29,33,13,21
77,0.33620689655172414,0.32558139534883723,33,18,26,14,29
77,0.36885245901639346,0.3125,31,25,36,13,27
89,0.3153846153846154,0.30303030303030304,10,29,41,16,15
92,0.3475177304964539,0.32608695652173914,17,38,50,9,18
78,0.3217391304347826,0.2857142857142857,15,32,38,18,20
89,0.31007751937984496,0.375,17,32,47,17,17
90,0.31297709923664124,0.3333333333333333,28,21,36,5,22
78,0.36065573770491804,0.3333333333333333,30,31,42,9,27
76,0.2962962962962963,0.25,27,29,42,9,21
69,0.34285714285714286,0.2962962962962963,19,26,29,11,27
85,0.34615384615384615,0.17647058823529413,19,29,41,15,21
82,0.344,0.35,22,28,35,14,22
82,0.32231404958677684,0.26666666666666666,28,35,48,16,27
84,0.30578512396694213,0.2692307692307692,24,30,41,13,24
88,0.3125,0.25925925925925924,12,43,52,7,19
92,0.2459016393442623,0.28,19,37,53,7,19
85,0.2975206611570248,0.20833333333333334,11,30,45,12,27
71,0.330188679245283,0.2777777777777778,25,31,38,9,16
92,0.29770992366412213,0.2777777777777778,10,47,60,22,19
92,0.2396694214876033,0.24324324324324326,16,35,49,15,16
80,0.3220338983050847,0.2631578947368421,13,22,33,10,21
63,0.36363636363636365,0.3333333333333333,16,26,30,16,20
81,0.325,0.32,25,28,39,13,25
78,0.35,0.3448275862068966,21,32,39,14,26
83,0.3025210084033613,0.3157894736842105,11,31,39,8,24
80,0.3103448275862069,0.2727272727272727,23,38,52,12,16
83,0.30833333333333335,0.3157894736842105,21,29,44,8,17
80,0.3220338983050847,0.19047619047619047,15,30,45,12,19
80,0.3277310924369748,0.3,12,27,43,21,20
90,0.34306569343065696,0.3333333333333333,17,26,36,9,22
87,0.35074626865671643,0.25925925925925924,11,34,45,12,16
87,0.33076923076923076,0.2777777777777778,10,25,32,13,10
71,0.3106796116504854,0.26666666666666666,20,30,34,7,20
69,0.28865979381443296,0.25,20,32,43,15,17
77,0.3063063063063063,0.3170731707317073,15,24,30,12,20
84,0.3170731707317073,0.2692307692307692,14,32,42,9,14
98,0.2740740740740741,0.17391304347826086,21,29,47,14,17
84,0.3684210526315789,0.38235294117647056,16,42,49,18,25
84,0.33858267716535434,0.3157894736842105,14,24,45,15,21
77,0.35833333333333334,0.2,22,23,30,10,19
74,0.24489795918367346,0.16216216216216217,16,29,38,13,18
76,0.32142857142857145,0.2,14,35,42,12,21
81,0.3076923076923077,0.275,25,29,37,14,21
84,0.30578512396694213,0.25,18,34,46,18,25
76,0.3333333333333333,0.14285714285714285,11,22,30,11,24
79,0.3130434782608696,0.2,20,23,40,10,16
85,0.32,0.2857142857142857,11,31,39,9,17
85,0.31451612903225806,0.29411764705882354,15,36,48,13,14
75,0.29245283018867924,0.13043478260869565,27,34,45,12,23
87,0.304,0.3,14,35,50,11,23
86,0.3008130081300813,0.2727272727272727,17,31,38,10,27
68,0.33980582524271846,0.3333333333333333,29,43,47,19,19
92,0.3082706766917293,0.1,15,30,47,7,17
83,0.319672131147541,0.2,17,30,38,10,21
74,0.3148148148148148,0.2894736842105263,27,21,34,13,21
70,0.375,0.23076923076923078,22,24,30,11,24
73,0.3177570093457944,0.2647058823529412,12,21,31,15,20
73,0.3652173913043478,0.25,15,24,33,10,16
80,0.3277310924369748,0.17647058823529413,19,27,38,13,24
83,0.33064516129032256,0.25,21,24,35,6,21
84,0.30578512396694213,0.25,5,37,44,9,20
95,0.2692307692307692,0.08333333333333333,22,36,53,5,12
74,0.3148148148148148,0.3055555555555556,28,27,34,14,24
81,0.352,0.30434782608695654,19,29,36,16,21
87,0.29838709677419356,0.08333333333333333,18,29,40,9,23
76,0.3333333333333333,0.3333333333333333,18,30,41,15,18
74,0.32727272727272727,0.3235294117647059,13,29,36,10,27
77,0.27358490566037735,0.125,25,27,43,12,20
74,0.308411214953271,0.13333333333333333,13,30,42,16,24
87,0.2809917355371901,0.14285714285714285,15,28,47,10,19
91,0.33088235294117646,0.34375,28,34,48,13,19
92,0.3284671532846715,0.2619047619047619,20,28,38,11,24
95,0.26356589147286824,0.1891891891891892,17,41,59,15,20
93,0.27906976744186046,0.3,18,45,56,10,18
88,0.30158730158730157,0.16666666666666666,23,26,47,15,27
84,0.3114754098360656,0.25,31,28,42,12,23
80,0.3103448275862069,0.34146341463414637,15,22,33,13,26
71,0.3486238532110092,0.3,26,33,44,19,19
87,0.28688524590163933,0.0,13,30,43,7,18
77,0.2803738317757009,0.3333333333333333,16,31,44,13,17
95,0.2857142857142857,0.18421052631578946,10,33,48,10,22
77,0.26666666666666666,0.1891891891891892,26,35,46,16,18
74,0.29523809523809524,0.21052631578947367,16,29,34,13,24
76,0.3090909090909091,0.2222222222222222,14,33,47,17,16
85,0.32,0.24,20,39,47,17,18
83,0.3025210084033613,0.3,17,31,39,16,19
81,0.352,0.2727272727272727,6,27,35,10,12
80,0.3548387096774194,0.3157894736842105,9,28,35,6,11
83,0.3252032520325203,0.16666666666666666,24,32,46,10,25
82,0.3387096774193548,0.2,24,27,39,7,22
81,0.3135593220338983,0.2903225806451613,25,34,49,18,19
88,0.3383458646616541,0.2727272727272727,14,28,35,12,18
83,0.2966101694915254,0.25,11,36,45,14,16
87,0.3203125,0.20512820512820512,14,40,48,9,14
82,0.3333333333333333,0.058823529411764705,28,21,33,19,24
89,0.3308270676691729,0.36363636363636365,26,26,48,23,24
79,0.30701754385964913,0.15384615384615385,15,28,34,14,21
73,0.32407407407407407,0.3333333333333333,25,35,43,14,18
77,0.29357798165137616,0.2631578947368421,26,21,31,10,28
69,0.3300970873786408,0.3333333333333333,27,33,44,18,22
91,0.3157894736842105,0.3333333333333333,12,33,43,12,23
81,0.325,0.25,21,31,42,10,16
84,0.3,0.17647058823529413,23,41,49,13,27
75,0.3119266055045872,0.25,23,43,47,16,24
88,0.30158730158730157,0.2727272727272727,12,33,42,13,21
82,0.29914529914529914,0.21739130434782608,15,35,45,19,19
82,0.3050847457627119,0.2727272727272727,20,27,38,15,19
83,0.3140495867768595,0.2,24,32,49,16,20
85,0.31451612903225806,0.17647058823529413,16,33,45,9,21
79,0.3247863247863248,0.26666666666666666,20,31,40,8,17
73,0.26262626262626265,0.2413793103448276,18,32,41,14,17
84,0.26956521739130435,0.30434782608695654,13,34,51,13,22
81,0.3017241379310345,0.2571428571428571,14,27,42,15,17
78,0.36065573770491804,0.30434782608695654,13,29,37,7,20
75,0.32432432432432434,0.34782608695652173,20,44,55,13,18
79,0.22549019607843138,0.16666666666666666,9,24,32,13,16
70,0.2857142857142857,0.23529411764705882,26,22,34,21,28
67,0.3557692307692308,0.3,27,27,34,16,30
77,0.33620689655172414,0.2,20,31,39,14,29
68,0.2765957446808511,0.36363636363636365,32,27,36,15,26
88,0.34814814814814815,0.2,9,32,47,9,20
78,0.3217391304347826,0.25,16,21,27,9,15
94,0.3088235294117647,0.2,25,32,45,20,23
95,0.3402777777777778,0.18181818181818182,17,34,44,19,26
83,0.3140495867768595,0.25806451612903225,26,25,37,13,20
92,0.3475177304964539,0.0,17,32,45,11,23
75,0.25,0.25,20,23,35,11,18
72,0.3333333333333333,0.3125,12,36,44,14,24
82,0.26126126126126126,0.21052631578947367,10,30,44,13,24
89,0.32061068702290074,0.25,19,40,60,9,14
98,0.2740740740740741,0.2857142857142857,12,27,44,13,22
82,0.32786885245901637,0.19047619047619047,17,37,50,17,18
86,0.3228346456692913,0.3142857142857143,16,38,47,18,13
91,0.2890625,0.28,10,35,48,16,16
73,0.33636363636363636,0.32142857142857145,20,32,37,11,14
77,0.3185840707964602,0.25,9,26,34,8,16
84,0.24324324324324326,0.23076923076923078,19,33,51,16,18
82,0.29310344827586204,0.32142857142857145,15,41,48,15,23
74,0.28846153846153844,0.20588235294117646,7,35,43,14,12
81,0.2636363636363636,0.23076923076923078,14,33,46,8,13
87,0.3458646616541353,0.28888888888888886,13,35,46,10,19
95,0.2803030303030303,0.22857142857142856,22,28,47,8,21
85,0.31451612903225806,0.25,22,29,42,11,29
85,0.30327868852459017,0.175,32,30,48,12,24
81,0.31932773109243695,0.38461538461538464,22,25,33,11,21
80,0.3442622950819672,0.38095238095238093,20,32,42,13,22
72,0.3394495412844037,0.2,18,38,49,19,15
90,0.27419354838709675,0.2,8,20,36,9,19
75,0.25742574257425743,0.27586206896551724,27,28,39,14,24
72,0.3076923076923077,0.25,17,33,39,17,25
69,0.26595744680851063,0.21052631578947367,18,27,32,11,17
81,0.31932773109243695,0.4444444444444444,8,42,57,13,22
86,0.3008130081300813,0.2571428571428571,15,31,40,11,22
88,0.2786885245901639,0.22727272727272727,28,35,57,15,19
81,0.2956521739130435,0.2,13,32,47,17,20
81,0.2894736842105263,0.2857142857142857,24,29,44,14,16
76,0.32142857142857145,0.25,14,31,42,18,21
83,0.2966101694915254,0.3333333333333333,17,28,39,14,15
79,0.3008849557522124,0.21052631578947367,11,31,40,10,22
77,0.3,0.1,18,32,44,12,20
87,0.29838709677419356,0.3,24,30,42,14,22
92,0.3381294964028777,0.3548387096774194,16,33,44,10,22
76,0.3153153153153153,0.2777777777777778,8,34,41,13,18
81,0.2831858407079646,0.25,22,32,45,8,14
82,0.3333333333333333,0.25,26,38,46,9,19
85,0.31451612903225806,0.25,19,30,36,9,21
87,0.33076923076923076,0.3181818181818182,29,31,40,13,24
91,0.3357664233576642,0.3333333333333333,23,32,42,16,31
84,0.3114754098360656,0.2631578947368421,20,30,41,16,22
83,0.30833333333333335,0.35,22,28,40,9,19
71,0.3173076923076923,0.2727272727272727,17,31,41,17,23
77,0.3125,0.21052631578947367,17,25,33,9,14
83,0.3252032520325203,0.23529411764705882,22,35,47,17,20
91,0.3157894736842105,0.2564102564102564,21,26,40,11,15
81,0.3135593220338983,0.3333333333333333,22,29,39,6,23
73,0.3113207547169811,0.20588235294117646,23,34,46,16,21
78,0.3389830508474576,0.22727272727272727,10,25,32,16,14
81,0.352,0.1875,14,31,41,14,14
76,0.3333333333333333,0.35714285714285715,15,28,44,17,21
86,0.2833333333333333,0.25,8,21,39,17,16
93,0.30597014925373134,0.26666666666666666,14,28,46,9,21
84,0.3225806451612903,0.0,18,31,42,11,15
80,0.3162393162393162,0.3125,16,34,45,15,22
84,0.3333333333333333,0.3142857142857143,17,34,43,9,24
70,0.3577981651376147,0.3333333333333333,17,23,34,22,22
74,0.3333333333333333,0.29411764705882354,28,19,30,14,24
86,0.29508196721311475,0.2727272727272727,13,17,33,17,22
71,0.3826086956521739,0.3076923076923077,24,34,38,16,17
71,0.3106796116504854,0.2727272727272727,27,39,50,16,29
89,0.2644628099173554,0.07692307692307693,24,28,44,9,30
81,0.3360655737704918,0.34285714285714286,26,32,39,15,21
82,0.3387096774193548,0.13333333333333333,23,29,36,13,23
80,0.3220338983050847,0.2894736842105263,22,31,37,9,18
